mipvu_id,case_id,document_id,sentence_id,lexical_unit,lemma,decision_type,review_status,contextual_meaning,basic_meaning,confidence,semantic_shift_risk,review_notes,source_path
lincoln-lyceum-address_s01_p16_s02_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s02,such,such,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s02_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s02,thing,thing,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,But,but,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,I,i,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,do,do,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,mean,mean,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,say,say,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,although,although,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,bad,bad,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,laws,laws,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,if,if,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,they,they,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,exist,exist,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,should,should,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,repealed,repealed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,as,as,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,soon,soon,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,as,as,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,possible,possible,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,still,still,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,while,while,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,they,they,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,continue,continue,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,force,force,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,for,for,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu029,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,sake,sake,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu030,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu031,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,example,example,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu032,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,they,they,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu033,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,should,should,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu034,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu035,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,religiously,religiously,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s03_lu036,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s03,observed,observed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s04_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s04,So,so,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s04_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s04,also,also,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s04_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s04,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s04_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s04,unprovided,unprovided,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s04_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s04,cases,cases,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,If,if,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,such,such,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,arise,arise,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,let,let,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,proper,proper,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,legal,legal,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,provisions,provisions,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,made,made,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,for,for,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,them,them,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,with,with,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,least,least,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,possible,possible,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,delay,delay,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,but,but,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,till,till,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,then,then,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,let,let,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,them,them,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,if,if,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,not,not,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,too,too,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,intolerable,intolerable,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,be,be,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,borne,borne,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p16_s05_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p16_s05,with,with,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,There,there,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,no,no,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,grievance,grievance,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,fit,fit,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,object,object,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,redress,redress,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,mob,mob,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s01_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s01,law,law,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,In,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,any,any,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,case,case,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,may,may,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,arise,arise,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,as,as,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,for,for,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,instance,instance,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,promulgation,promulgation,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,abolitionism,abolitionism,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,one,one,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,two,two,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,positions,positions,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,necessarily,necessarily,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,true,true,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,thing,thing,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p17_s02_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p17_s02,right,right,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
